Ruijin Hospital, Shanghai Jiaotong University School of Medicine	Ruijin Hospital, Shanghai Jiaotong University School of Medicine
USAMRIID	USAMRIID
Veterinarni a Farmaceuticka Univerzita Brno	Veterinarni a Farmaceuticka Univerzita Brno
Universite Laval	Universite Laval
The Hong Kong Polytechnic University	The Hong Kong Polytechnic University
Anhui Medical University	Anhui Medical University
The J. Craig Venter Institute	The J. Craig Venter Institute
Joint Genome Institute, Department of Energy	Joint Genome Institute, Department of Energy
University College Cork	UCC_NEB_lactococcus
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Health Research Institutes	National Health Research Institutes
Center for Genomic Sciences, National Autonomous University of Mexico (UNAM)	Benemerita Universidad Autonoma de Puebla
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Instituto de Biologia Molecular y Celular de Rosario (IBR-CONICET	Instituto de Biologia Molecular y Celular de Rosario (IBR-CONICET
West China Hospital, Sichuan University	West China Hospital, Sichuan University
National Institute of Animal Science	National Institute of Animal Science
Memorial University of Newfoundland	Memorial University of Newfoundland
US DOE Joint Genome Institute	US DOE Joint Genome Institute
USDA-ARS	USDA-ARS
University of California, Riverside	University of California, Riverside
USDA-ARS	USDA-ARS
MK275626	Jiangxi Agricultural University
University of Georgia	J. Craig Venter Institute	University of Georgia
China University of Geosciences	China University of Geosciences
The Institute for Genomic Research	Institute for Genome Sciences
University of Hawaii at Manoa	University of Hawaii at Manoa
Institute of Molecular and Cell Biology, University of Tartu	Institute of Molecular and Cell Biology, University of Tartu
Institute of Molecular and Cell Biology, University of Tartu	Institute of Molecular and Cell Biology, University of Tartu
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University College Cork	University College Cork
China Agricultural University	China Agricultural University
Karolinska Institutet	Karolinska Institutet
University College Cork	University College Cork
CP045050	Guangxi University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Icahn School of Medicine at Mount Sinai	Icahn School of Medicine at Mount Sinai
US Food and Drug Administration	US Food and Drug Administration
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
Faculte de Medecine Veterinaire - Universite de Montreal	Faculte de Medecine Veterinaire - Universite de Montreal
University of Maryland School of Medicine	Northern Illinois University
Johns Hopkins University	Johns Hopkins University
State Key Laboratory of Agricultural Microbiology	State Key Laboratory of Agricultural Microbiology
CP022245	Dalian Ocean University
CP022246	Dalian Ocean University
Shanghai Ocean University	Shanghai Ocean University
CP034567	the Institute of oceanology, the University of Chinese of Academic of Science
Kyung Hee University	Kyung Hee University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Centro de Ciencias Genomicas/UNAM	Centro de Ciencias Genomicas/UNAM	Centro de Ciencias Genomicas, UNAM
Centro de Ciencias Genomicas / UNAM	Centro de Ciencias Genomicas / UNAM
School of Environmental Science and Engineering	School of Environmental Science and Engineering, Shandong University	School of Environmental Science and Engineering
School of Environmental Science and Engineering	School of Environmental Science and Engineering	School of Environmental Science and Engineering, Shandong University
CP040722	Shanghai Jiao Tong University
Universidad Tecnologica Metropolitana (UTEM)	Universidad Tecnologica Metropolitana (UTEM)
Zhejiang Academy of Agricultural Sciences	Zhejiang Academy of Agricultural Sciences
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Nottingham	University of Nottingham
US DOE Joint Genome Institute	US DOE Joint Genome Institute
NEB	NEB
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Christian Medical College	Christian Medical College
Korea University	Korea University
World Institute of Kimchi	World Institute of Kimchi
Hunan Agricultral University	Hunan Agricultral University
CP042833	Kyungpook National University
Dongduk Women's University	Dongduk Women's University
CP027513	University of Melbourne
Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance	Norwegian National Advisory Unit on Detection of Antimicrobial Resistance
CP027502	University of Melbourne
IRHS	IRHS
IRHS	IRHS
University College Cork	UCC_NEB_lactococcus
Northeast Agricultural University	Key Laboratory of Dairy Science, Ministry of Education
University College Cork	UCC_NEB_lactococcus
University College Cork	UCC_NEB_lactococcus
NIZO Food Research	NIZO	NIZO
University College Cork	UCC_NEB_lactococcus
University of Malaya	University of Malaya
University of Malaya	University of Malaya	University of Malaya
University of Malaya	University of Malaya
University of Georgia	J. Craig Venter Institute	University of Georgia
University of Georgia	J. Craig Venter Institute	University of Georgia
Institute for Genome Sciences, University of Maryland School of Medicine	US Food and Drug Administration
Istituto Superiore di Sanita	Istituto Superiore di Sanita
AY167049	Unifesp- Escola Paulista de Medicina
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
Central Research Institute for Epidemiology	CRIE (Moscow, Russia) and AMC (Amsterdam, The Netherlands)
US DOE Joint Genome Institute	US DOE Joint Genome Institute
AY532623	AMC, UvA
New York Medical College	New York Medical College	New York Medical College
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Technische Universitaet Muenchen	Technische Universitaet Muenchen
Georg-August University Goettingen Institute of Microbiology and Genetics	Georg-August University Goettingen Institute of Microbiology and Genetics
ICAR-Sugarcane Breeding Institute	ICAR-Sugarcane Breeding Institute
West China Hospital, Sichuan University	West China Hospital, Sichuan University	West China Hospital, Sichuan University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
AMC	AMC (Amsterdam, The Netherlands) and CRIE (Moscow, Russia)
Centers for Disease Control and Prevention	Centers for Disease Control and Prevention
University of California Irvine	University of California Irvine
University College Cork	University College Cork	UCC_NEB_lactococcus
Centro de Ciencias Genomicas, UNAM.	Centro de Ciencias Genomicas, UNAM.
Hangzhou Normal University	Hangzhou Normal University	Hangzhou Normal University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Central Research Institute for Epidemiology	CRIE (Moscow, Russia) and AMC (Amsterdam, The Netherlands)
University of California Irvine	University of California Irvine
University of California Irvine	University of California Irvine
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
University of Melbourne	University of Melbourne
West China Hospital, Sichuan University	West China Hospital, Sichuan University
Nagaoka University of technology	Nagaoka University of technology
FDA	US Food and Drug Administration
Nanjing University of Science and Technology	Nanjing University of Science and Technology
Nanjing University of Science and Technology	Nanjing University of Science and Technology
University of Maryland	US Food and Drug Administration
FDA	US Food and Drug Administration
Nanjing Agricultural University	Nanjing Agricultural University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
NC_008691	Indian Institute of Chemical Biology	Indian Institute of Chemical Biology
Department of Pharmacy, Southwest Hospital, the Third Military Medical University	Department of Pharmacy, Southwest Hospital, the Third Military Medical University
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
US DOE Joint Genome Institute	US DOE Joint Genome Institute
Nagaoka University of technology	Nagaoka University of technology
National Health Research Institutes	National Health Research Institutes
Guangxi University	Guangxi University
New England Biolabs	University of Gdansk
Chung-Ang University	Chung-Ang University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
West China Hospital, Sichuan University	West China Hospital, Sichuan University
CP040912	Peking University First Hospital
